product,client,date,quantity
product_2,client_1,2020-03-13,20.91980917468851
product_2,client_1,2020-03-23,23.58291024140054
product_2,client_1,2020-04-03,16.03721064568566
product_2,client_1,2020-04-13,38.16422364406728
product_2,client_1,2020-04-24,17.215316903999593
product_2,client_1,2020-05-04,86.24915890435014
product_2,client_1,2020-05-18,55.900481321988856
product_2,client_1,2020-05-29,29.783549962611225
product_2,client_1,2020-06-08,21.042534860001524
product_2,client_1,2020-06-16,18.74504302970018
product_2,client_1,2020-06-24,20.661545765518184
product_2,client_1,2020-07-03,15.562287260636749
product_2,client_1,2020-07-13,31.366388613720567
product_2,client_1,2020-07-22,11.505535927048463
product_2,client_1,2020-07-29,47.26177188552089
product_2,client_1,2020-08-10,69.58101416130141
product_2,client_1,2020-08-21,4.754329571169349
product_2,client_1,2020-08-26,9.25870463263199
product_2,client_1,2020-09-02,14.264282473499058
product_2,client_1,2020-09-10,44.64893635322034
product_2,client_1,2020-09-21,35.479449041456355
product_2,client_1,2020-10-01,25.360174022120884
product_2,client_1,2020-10-09,18.565976160253012
product_2,client_1,2020-10-16,36.38895351793415
product_2,client_1,2020-10-26,90.48511485110878
product_2,client_1,2020-11-05,33.342859786349464
product_2,client_1,2020-11-13,9.29731462942988
product_2,client_1,2020-11-19,12.242986195765646
product_2,client_1,2020-11-26,19.99513100609674
product_2,client_1,2020-12-04,23.218903195078955
product_2,client_1,2020-12-14,66.68575481624434
product_2,client_1,2020-12-24,6.3082914279020414
product_2,client_1,2020-12-29,4.355360531863481
product_2,client_1,2021-01-04,45.69619840671315
product_2,client_1,2021-01-15,10.98711266241899
product_2,client_1,2021-01-25,58.239289374521796
product_2,client_1,2021-02-05,60.27347126059216
product_2,client_1,2021-02-15,1.7803278816278019
product_2,client_1,2021-02-18,22.32412078684993
product_2,client_1,2021-02-26,0.39519479749414543
product_2,client_1,2021-03-01,45.61943022157241
product_2,client_1,2021-03-12,10.247333696401494
product_2,client_1,2021-03-18,28.423026316105382
product_2,client_1,2021-03-29,49.96344050676011
product_2,client_1,2021-04-09,17.36933076734749
product_2,client_1,2021-04-19,39.44691583631178
product_2,client_1,2021-04-29,20.64149880343794
product_2,client_1,2021-05-07,29.862193918595494
product_2,client_1,2021-05-17,63.58212137392927
product_2,client_1,2021-05-27,35.25192875138491
product_2,client_1,2021-06-07,98.23279616378117
product_2,client_1,2021-06-18,48.262866023570346
product_2,client_1,2021-06-28,32.155917439020804
product_2,client_1,2021-07-06,41.02820434967618
product_2,client_1,2021-07-15,13.274751048418052
product_2,client_1,2021-07-22,17.677857451946444
product_2,client_1,2021-07-30,22.324484758488563
product_2,client_1,2021-08-09,24.101972262558885
product_2,client_1,2021-08-17,56.482338716381356
product_2,client_1,2021-08-27,38.53848237141953
product_2,client_1,2021-09-06,52.434577318392186
product_2,client_1,2021-09-15,1.704501635000796
product_2,client_1,2021-09-20,75.8270425650301
product_2,client_1,2021-10-01,13.797335288624101
product_2,client_1,2021-10-08,27.615384479120493
product_2,client_1,2021-10-18,38.328901057974115
product_2,client_1,2021-10-28,10.588500160370952
product_2,client_1,2021-11-03,14.056012185891753
product_2,client_1,2021-11-10,30.0037222436491
product_2,client_1,2021-11-19,54.519284756424724
product_2,client_1,2021-11-29,37.01806833105542
product_2,client_1,2021-12-08,28.302373310106326
product_2,client_1,2021-12-15,0.0993785835842198
product_2,client_1,2021-12-16,50.23694970565131
product_2,client_1,2021-12-27,50.04310287463859
product_2,client_1,2022-01-07,22.987605255459847
product_2,client_1,2022-01-17,6.181223701883099
product_2,client_1,2022-01-24,7.5317619924785095
product_2,client_1,2022-02-01,11.4305915229976
product_2,client_1,2022-02-10,10.308092968104084
product_2,client_1,2022-02-21,27.84664527479617
product_2,client_1,2022-03-03,14.225194271333015
product_2,client_1,2022-03-11,2.4219384033245523
product_2,client_1,2022-03-15,3.287205837622332
product_2,client_1,2022-03-21,51.92854647915394
product_2,client_1,2022-04-01,2.239422054124937
product_2,client_1,2022-04-05,7.018781433921985
product_2,client_1,2022-04-12,15.171184957793647
product_2,client_1,2022-04-22,10.928524719270236
product_2,client_1,2022-05-02,21.632834992975692
product_2,client_1,2022-05-12,7.455047969619367
product_2,client_1,2022-05-18,8.9368556994952
product_2,client_1,2022-05-25,16.860487815357207
product_2,client_1,2022-06-02,5.838677114955054
product_2,client_1,2022-06-08,12.243219374105683
product_2,client_1,2022-06-16,0.8161910838745008
product_2,client_1,2022-06-20,56.99372135239239
product_2,client_1,2022-07-01,8.722413898731427
product_2,client_1,2022-07-08,53.02694267703028
product_2,client_1,2022-07-18,62.89492268016609
product_2,client_1,2022-07-28,13.99116724796766
product_2,client_1,2022-08-04,29.13149173685417
product_2,client_1,2022-08-15,108.06183112892002
product_2,client_1,2022-08-26,18.3177569707319
product_2,client_1,2022-09-02,16.31567946495516
product_2,client_1,2022-09-08,8.223171507445192
product_2,client_1,2022-09-14,30.61376651453866
product_2,client_1,2022-09-23,7.319204585215717
product_2,client_1,2022-09-29,15.294949593198043
product_2,client_1,2022-10-07,6.088122952546749
product_2,client_1,2022-10-13,6.848005775722228
product_2,client_1,2022-10-19,0.9122695609396188
product_2,client_1,2022-10-21,0.2790745914360221
product_2,client_1,2022-10-24,36.06456312680362
product_2,client_1,2022-11-03,27.471752388295226
product_2,client_1,2022-11-14,49.07399424455508
product_2,client_1,2022-11-24,18.604884619069257
product_2,client_1,2022-12-02,6.415103591420263
product_2,client_1,2022-12-08,14.388336506667105
product_2,client_1,2022-12-14,10.04323247315629
product_2,client_1,2022-12-20,27.26513180110594
product_2,client_1,2022-12-29,20.24223914794199
product_2,client_1,2023-01-06,29.389353206384477
product_2,client_1,2023-01-16,16.763775804230953
product_2,client_1,2023-01-25,16.08182044382708
product_2,client_1,2023-02-03,15.025241348816618
product_2,client_1,2023-02-13,14.521736913193678
product_2,client_1,2023-02-22,0.7300073613379343
product_2,client_1,2023-02-27,55.77512703406597
product_2,client_1,2023-03-10,27.299877133432936
product_2,client_1,2023-03-20,86.93376926373021
product_2,client_1,2023-03-31,2.749372331001749
product_2,client_1,2023-04-04,21.59950029724763
product_2,client_1,2023-04-12,11.998705783457853
product_2,client_1,2023-04-20,13.472775133783607
product_2,client_1,2023-04-27,7.8846931802586155
product_2,client_1,2023-05-02,6.527831273046767
product_2,client_1,2023-05-08,24.652978221424114
product_2,client_1,2023-05-16,17.518629452646945
product_2,client_1,2023-05-24,10.229913847675444
product_2,client_1,2023-05-31,4.766458154971617
product_2,client_1,2023-06-06,12.45314036298872
product_2,client_1,2023-06-15,16.148774283112196
product_2,client_1,2023-06-26,32.180826298101124
product_2,client_1,2023-07-05,4.792903442920147
product_2,client_1,2023-07-10,39.8741574271908
product_2,client_1,2023-07-19,23.31125706663055
product_2,client_1,2023-07-27,28.041962067641585
product_2,client_1,2023-08-04,43.53813912334298
product_2,client_1,2023-08-14,30.054351733208932
product_2,client_1,2023-08-23,19.79879400338428
product_2,client_1,2023-08-31,3.1721981069224845
product_2,client_1,2023-09-04,22.651949698896985
product_2,client_1,2023-09-12,1.4026638919357333
product_2,client_1,2023-09-15,22.02488478442002
product_2,client_1,2023-09-25,102.96556295404547
product_2,client_1,2023-10-09,68.71282650998363
product_2,client_1,2023-10-20,5.420068411259488
product_2,client_1,2023-10-26,12.469431079118735
product_2,client_1,2023-11-01,17.104170452152097
product_2,client_1,2023-11-08,11.126561861879456
product_2,client_1,2023-11-14,0.9163810935491594
product_2,client_1,2023-11-16,19.501406667389535
product_2,client_1,2023-11-24,13.42975015206623
product_2,client_1,2023-12-04,30.1729613486393
product_2,client_1,2023-12-13,6.60854831199553
product_2,client_1,2023-12-19,16.41320247763574
product_2,client_1,2023-12-27,8.387701375971663
product_2,client_1,2024-01-03,16.369333267238602
product_2,client_1,2024-01-15,29.00649728840397
product_2,client_1,2024-01-26,11.400730853544733
product_2,client_1,2024-02-05,54.096144924222884
product_2,client_1,2024-02-15,0.039260143728804986
product_2,client_1,2024-02-16,24.716042757988276
product_2,client_1,2024-02-26,97.32558321778535
product_2,client_1,2024-03-11,41.63614608751223
product_2,client_1,2024-03-21,25.59438683988696
product_2,client_1,2024-04-01,56.625783242231456
product_2,client_1,2024-04-12,12.093989361677608
product_2,client_1,2024-04-22,66.10872097175826
product_2,client_1,2024-05-03,13.628011776923216
product_2,client_1,2024-05-10,6.185099223385947
product_2,client_1,2024-05-16,19.62217797758505
product_2,client_1,2024-05-23,2.7307391738397047
product_2,client_1,2024-05-27,37.18925487571135
product_2,client_1,2024-06-06,24.510283657948357
product_2,client_1,2024-06-14,14.698594978640859
product_2,client_1,2024-06-24,47.12812644305531
product_2,client_1,2024-07-04,47.38196869170202
product_2,client_1,2024-07-15,47.111354505612304
